race,age,engnat,gender,hand,source,country,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,extraversion,neuroticism,agreeableness,conscientiousness,openness
13,28,English (native),Female,Right,NA,US,4,2,2,2,3,3,2,2,1,1,3,2,3,3,1,3,4,3,4,2,5,3,5,4,5,4,2,4,2,4,2,4,5,4,3,4,5,4,3,5,4,5,4,1,4,5,5,5,4,5,2.2,2.8,3.8,3.9,4.2
3,18,English (native),Male,Right,NA,US,1,2,4,3,3,4,2,1,2,1,2,1,1,5,1,1,1,1,1,1,5,3,5,5,4,4,5,5,5,4,4,4,4,5,4,4,4,5,3,3,1,4,4,4,3,5,3,1,3,3,2.3,1.5,4.5,4,3.1
3,18,English (native),Female,Right,Test site,GB,2,4,4,3,3,4,3,1,2,2,2,2,3,4,2,2,4,3,3,3,5,3,4,4,5,2,5,4,3,3,2,3,4,4,2,4,3,3,2,3,3,3,4,4,3,4,4,3,3,4,2.8,2.8,3.8,3,3.5
3,38,English (native),Male,Right,Google,US,3,4,4,4,4,4,4,4,4,4,2,4,3,4,1,2,1,1,2,1,5,5,4,5,4,1,4,4,4,5,4,4,4,4,4,4,3,5,4,4,4,5,5,4,5,4,5,4,5,5,3.9,2.1,4.1,4,4.6
11,21,English (native),Female,Right,Google,US,4,4,4,4,4,4,5,3,4,4,2,3,4,3,2,2,3,3,2,2,5,4,4,5,4,4,4,5,4,4,3,3,3,3,3,3,4,5,3,4,4,4,5,5,4,5,3,4,5,5,4,2.6,4.3,3.4,4.4
3,20,English (native),Female,Right,Test site,US,2,4,4,3,3,4,2,3,4,4,2,4,4,2,2,2,4,2,3,2,4,5,3,4,4,3,4,4,4,4,2,3,3,4,2,2,3,4,2,2,5,4,5,4,4,4,4,3,4,4,3.3,2.7,3.9,2.7,4.1
3,61,English (native),Female,Right,Test site,US,1,3,3,4,3,5,3,4,5,3,1,2,3,3,2,2,3,3,1,3,5,5,5,4,5,3,5,5,5,2,5,3,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3.4,2.3,4.4,4.3,5
11,22,Not English (native),Male,Right,NA,AU,1,2,1,3,2,2,3,1,1,3,4,5,5,3,5,5,4,4,5,3,1,2,4,1,1,5,2,2,1,3,3,2,3,4,2,5,4,4,3,4,1,3,3,2,3,5,2,1,5,4,1.9,4.3,2.2,3.4,2.9
11,18,English (native),Female,Left,Test site,CA,1,5,1,2,5,5,5,5,1,5,1,1,4,1,1,1,5,5,5,5,1,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,1,5,3.5,2.9,1.2,1.8,4.6
3,34,English (native),Female,Right,Google,IE,3,4,4,4,4,4,4,4,4,4,2,2,2,4,2,2,2,2,2,2,5,4,5,5,5,5,5,4,5,4,4,4,5,5,3,4,4,4,3,4,3,4,5,4,4,5,4,3,4,5,3.9,2.2,4.7,4,4.1
3,21,English (native),Male,Right,NA,US,5,5,5,4,5,4,5,3,5,4,2,4,3,5,2,1,3,1,2,1,5,5,2,4,1,3,2,3,4,4,2,1,3,4,2,1,4,2,4,3,3,2,5,4,4,4,2,4,4,5,4.5,2.4,3.3,2.6,3.7
11,32,Not English (native),Male,Left,NA,QA,3,1,3,3,2,2,1,4,5,2,4,3,5,2,1,4,4,3,4,4,2,4,4,4,2,3,4,3,4,2,5,4,3,4,4,4,5,5,3,4,1,4,5,4,4,5,4,1,5,2,2.6,3.4,3.2,4.1,3.5
3,36,English (native),Female,Right,Google,US,3,3,4,2,2,4,2,1,1,2,2,2,3,3,2,3,1,1,3,2,5,4,5,4,3,2,4,5,2,4,4,4,4,4,3,3,3,5,5,5,4,4,2,5,4,2,5,3,5,4,2.4,2.2,3.8,4,3.8
3,23,Not English (native),Female,Right,Google,ES,3,4,3,3,4,4,4,3,4,3,4,4,4,3,4,3,3,3,3,3,2,4,3,3,3,4,4,3,4,4,4,3,4,3,4,1,4,3,3,4,3,2,4,4,3,4,4,3,4,4,3.5,3.4,3.4,3.3,3.5
3,26,English (native),Male,Right,Google,US,1,4,2,1,1,2,2,1,2,1,3,3,3,4,4,3,3,2,4,4,2,3,4,1,2,3,2,2,2,1,3,3,4,4,2,4,3,3,3,5,4,4,4,4,4,4,4,4,4,4,1.7,3.3,2.2,3.4,4
3,21,English (native),Female,Right,NA,GB,1,2,2,2,2,2,1,2,2,4,2,3,3,4,3,3,4,4,3,4,3,3,3,3,3,3,3,2,3,3,4,5,5,5,4,5,5,5,5,3,2,2,5,2,4,3,3,2,5,3,2,3.3,2.9,4.6,3.1
3,65,English (native),Female,Right,Test site,US,3,3,3,4,3,3,2,3,3,4,3,3,4,2,3,3,3,2,4,2,3,3,3,2,3,2,2,2,2,2,4,4,5,4,3,4,3,4,5,4,5,4,4,4,3,3,3,4,3,4,3.1,2.9,2.4,4,3.7
3,43,English (native),Female,Right,Test site,GB,2,3,1,2,3,2,2,3,2,3,5,5,5,5,5,4,5,5,4,5,2,3,5,3,3,3,3,2,3,2,3,3,3,2,1,5,4,2,2,3,4,2,3,3,3,3,2,4,5,2,2.3,4.8,2.9,2.8,3.1
3,21,English (native),Female,Right,Test site,GB,3,4,3,3,4,4,3,1,1,3,5,5,5,5,5,5,5,5,5,5,5,4,2,4,4,3,4,4,4,4,3,1,4,1,1,2,3,3,2,3,3,4,4,4,4,5,4,3,4,3,2.9,5,3.8,2.3,3.8
4,28,Not English (native),Male,Right,Google,IN,1,2,2,4,5,2,2,2,5,1,2,2,2,2,2,2,4,4,4,2,4,2,3,2,2,2,4,1,2,4,4,5,5,5,5,5,5,5,4,5,4,4,4,2,4,4,4,2,5,5,2.6,2.6,2.6,4.8,3.8
11,32,Not English (native),Female,Left,Google,MY,5,5,5,5,5,5,5,3,5,3,1,1,3,1,1,1,1,1,1,1,5,5,5,5,3,5,5,1,5,5,5,5,5,5,5,1,3,5,5,5,4,4,5,5,5,5,5,1,5,5,4.6,1.2,4.4,4.4,4.4
1,23,English (native),Female,Right,NA,CA,3,5,5,5,5,5,5,4,3,5,5,3,5,3,3,4,5,3,4,1,5,5,5,5,5,5,5,5,4,5,3,2,4,3,2,1,5,4,1,4,2,2,2,3,4,3,4,1,5,5,4.5,3.6,4.9,2.9,3.1
6,19,English (native),Female,Left,Google,US,2,3,4,3,3,4,4,3,3,2,4,4,5,4,3,4,3,3,3,3,1,5,5,5,2,5,5,4,5,4,3,4,5,4,3,4,4,4,2,3,3,5,5,1,4,4,4,2,4,5,3.1,3.6,4.1,3.6,3.7
3,19,English (native),Female,Right,NA,US,5,5,5,5,5,5,5,5,5,5,2,2,2,1,2,1,2,2,2,1,5,5,3,5,2,5,5,3,4,5,4,5,2,5,4,5,4,3,4,3,3,4,4,2,4,5,4,2,2,4,5,1.7,4.2,3.9,3.4
1,14,English (native),Female,Right,Test site,US,4,5,4,5,5,5,5,4,5,3,5,2,4,2,2,3,5,3,3,2,3,3,5,3,4,3,5,4,3,5,4,1,5,4,2,2,3,5,3,5,4,4,5,4,5,5,5,4,4,5,4.5,3.1,3.8,3.4,4.5
3,38,English (native),Male,Right,Google,US,5,5,4,5,5,5,4,5,5,5,5,5,5,4,4,5,4,4,4,4,1,5,5,5,5,4,5,4,5,4,2,3,5,4,2,4,5,4,3,4,5,5,5,5,5,5,5,5,5,5,4.8,4.4,4.3,3.6,5
10,13,Not English (native),Female,Right,Test site,US,3,2,2,1,3,2,2,4,3,2,1,2,2,3,4,3,2,2,2,2,4,5,5,4,4,4,5,4,5,4,2,4,4,3,1,1,4,2,2,3,4,4,5,4,3,5,4,4,5,5,2.4,2.3,4.4,2.6,4.3
3,29,English (native),Female,Right,Test site,US,1,3,3,2,2,3,1,2,4,1,1,2,2,1,3,2,1,1,3,1,4,2,3,3,2,4,2,2,3,4,5,1,4,3,2,1,5,5,3,4,3,4,2,3,3,2,5,4,3,3,2.2,1.7,2.9,3.3,3.2
3,25,English (native),Female,Right,Test site,US,3,4,5,2,4,3,3,2,2,2,4,3,4,4,1,2,4,3,5,4,2,5,3,4,4,4,5,5,5,4,4,2,4,3,2,5,4,5,5,4,4,4,5,3,3,5,4,2,4,3,3,3.4,4.1,3.8,3.7
3,23,English (native),Female,Right,Test site,US,4,4,4,3,5,4,4,4,4,2,2,3,4,4,2,3,2,2,3,4,5,5,3,5,5,5,5,4,5,5,2,1,3,1,1,1,4,2,2,2,4,5,5,5,4,5,5,4,4,4,3.8,2.9,4.7,1.9,4.5
3,27,English (native),Female,Right,Google,US,2,4,5,3,5,4,4,3,3,4,1,3,3,2,2,2,1,1,2,1,5,5,4,5,4,4,5,5,5,5,3,3,4,3,3,2,3,4,3,4,5,4,3,3,4,3,4,5,4,3,3.7,1.8,4.7,3.2,3.8
3,21,Not English (native),Female,Right,Test site,ES,1,1,3,2,2,2,1,2,2,1,5,2,5,2,1,2,3,2,2,2,4,4,5,5,3,2,4,3,4,2,4,5,4,2,1,1,1,4,1,4,3,4,5,2,4,5,5,2,4,4,1.7,2.6,3.6,2.7,3.8
3,17,English (native),Male,Right,NA,US,4,5,5,5,4,5,5,4,4,5,2,2,4,2,2,2,3,2,4,2,4,5,3,5,4,3,4,4,5,4,3,4,4,3,2,3,4,3,4,4,4,4,3,3,4,4,5,4,4,4,4.6,2.5,4.1,3.4,3.9
3,20,English (native),Female,Right,Test site,CA,3,2,4,2,4,1,3,1,2,1,5,2,5,5,3,3,3,2,2,3,5,5,1,5,5,5,5,5,5,3,4,2,4,2,2,3,5,2,3,3,4,4,5,4,4,5,3,3,5,5,2.3,3.3,4.4,3,4.2
3,23,English (native),Male,Right,Test site,US,3,4,5,3,4,4,4,3,3,3,1,1,2,4,1,1,2,2,1,3,5,5,5,5,4,5,4,4,5,4,4,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,3.6,1.8,4.6,4.6,5
3,20,English (native),Male,Right,Google,US,3,3,3,3,4,4,3,2,3,2,4,4,5,4,3,4,4,4,5,4,3,4,4,4,4,4,4,3,4,2,4,3,2,3,3,3,4,5,4,4,4,1,3,3,4,4,3,4,4,4,3,4.1,3.6,3.5,3.4
3,57,English (native),Female,Both,Google,US,2,3,5,3,4,4,2,2,3,4,2,3,2,3,4,2,2,2,1,2,5,5,5,5,4,4,4,4,4,5,4,2,5,3,4,3,4,5,3,4,4,5,5,4,4,5,5,4,5,5,3.2,2.3,4.5,3.7,4.6
3,30,Not English (native),Female,Right,NA,US,1,1,2,2,1,1,1,1,1,1,2,2,4,3,1,1,1,1,1,1,5,4,5,5,4,5,5,1,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,5,5,4,1,4,5,1.2,1.7,4.3,4.9,4
1,16,English (native),Female,Right,Test site,MX,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,3,5,5,5,5,5,5,1,3,5,3,5,5,5,5,5,5,5,5,5,5,1,5,4.4,4.2,5
3,17,English (native),Female,Right,Test site,US,2,3,4,3,2,5,2,3,4,1,2,1,2,2,1,1,1,1,1,2,4,5,4,3,4,3,4,3,2,3,3,1,4,4,1,1,4,2,4,2,5,5,3,5,5,4,5,5,5,4,2.9,1.4,3.5,2.6,4.6
3,17,English (native),Female,Right,Test site,US,2,3,3,4,3,4,1,3,5,3,5,5,5,5,1,2,5,5,3,5,4,4,4,5,2,2,4,2,5,1,2,1,4,2,1,1,5,3,2,4,5,4,5,5,4,5,4,5,5,5,3.1,4.1,3.3,2.5,4.7
1,55,English (native),Male,Right,Google,US,1,1,2,4,1,4,1,4,1,1,4,4,4,4,3,2,2,3,3,3,5,5,5,5,4,3,5,5,4,3,4,3,4,4,3,3,4,4,4,4,2,5,4,5,5,5,4,5,5,5,2,3.2,4.4,3.7,4.5
3,47,English (native),Female,Left,NA,AU,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,3,3,2,2,2,4,4,5,4,4,4,3,4,4,3,4,4,5,4,4,4,4,5,4,4,4,4,3,3,3,3,4,3,4,3,2.7,2.6,3.9,4.2,3.4
3,44,English (native),Female,Right,NA,US,4,4,5,4,4,4,5,4,4,4,4,4,4,2,3,4,4,4,4,2,4,4,3,2,4,4,4,4,3,4,3,2,4,1,2,2,4,4,2,3,4,4,4,3,4,5,4,4,4,4,4.2,3.5,3.6,2.7,4
3,50,NA,Female,Right,Google,CA,4,4,5,1,4,4,3,3,4,5,1,1,5,5,5,5,2,2,4,3,5,4,5,5,5,4,5,1,5,5,5,4,5,5,4,1,5,5,3,3,4,5,3,5,5,4,5,3,5,4,3.7,3.3,4.4,4,4.3
3,20,English (native),Female,Right,NA,CA,2,5,4,4,4,4,3,2,3,3,3,3,4,2,3,1,2,1,2,1,5,4,4,5,5,4,5,5,4,4,4,5,4,5,2,4,4,4,4,3,4,4,3,4,3,4,4,2,2,4,3.4,2.2,4.5,3.9,3.4
11,23,Not English (native),Female,Right,Test site,US,3,3,5,2,4,3,3,2,3,2,3,3,5,3,4,3,4,3,3,3,4,3,3,3,3,4,4,3,5,3,4,4,4,3,3,4,5,3,4,3,4,4,5,4,4,5,4,3,4,4,3,3.4,3.5,3.7,4.1
NA,23,English (native),Female,Right,Test site,US,1,2,2,1,1,3,1,1,1,1,5,4,5,4,4,5,4,5,5,4,2,4,5,5,5,4,3,4,5,3,1,2,3,2,1,2,2,3,2,2,3,3,5,4,3,5,3,3,5,3,1.4,4.5,4,2,3.7
3,23,English (native),Male,Right,Test site,US,1,1,4,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,5,4,5,3,5,4,4,4,2,4,4,4,5,4,5,5,4,5,2,5,4,5,4,5,5,5,5,3,5,5,1.5,1.3,4,4.3,4.6
1,27,English (native),Male,Right,Google,US,3,5,4,5,3,5,4,5,5,3,4,3,4,5,3,3,3,4,3,5,1,3,3,2,2,2,2,2,2,4,3,2,4,2,1,1,3,2,2,4,4,5,2,4,4,2,5,5,3,3,4.2,3.7,2.3,2.4,3.7
13,17,English (native),Female,Left,Test site,US,1,4,3,1,4,5,2,3,2,1,5,4,5,5,4,5,5,5,5,5,4,5,1,4,4,5,4,4,4,2,3,1,2,2,1,3,4,5,4,5,5,5,5,5,3,4,5,4,5,3,2.6,4.8,3.7,3,4.4
3,19,English (native),Female,Right,NA,US,2,3,5,3,4,3,3,4,2,3,3,4,4,4,3,1,3,2,2,1,2,5,4,5,4,5,4,5,5,5,4,3,4,3,3,4,4,4,4,4,3,3,3,3,4,3,3,2,3,3,3.2,2.7,4.4,3.7,3
3,42,English (native),Male,Right,Test site,US,2,3,3,3,3,4,3,3,2,2,2,2,2,4,2,2,2,1,3,4,2,3,2,2,2,3,3,2,2,4,3,2,4,4,2,2,3,4,3,2,4,5,3,4,3,4,4,3,4,3,2.8,2.4,2.5,2.9,3.7
11,32,Not English (native),Male,Right,Google,ID,3,2,5,2,5,2,2,1,2,1,2,2,4,3,4,1,2,1,2,3,5,5,5,5,4,3,3,5,5,5,4,1,5,5,5,4,4,4,4,5,5,2,5,2,3,5,4,1,4,4,2.5,2.4,4.5,4.1,3.5
3,18,English (native),Female,Right,Google,GB,2,4,3,3,4,4,1,3,2,3,4,5,4,4,3,3,3,3,3,3,4,4,4,4,3,4,4,3,4,3,3,5,4,3,2,4,3,4,2,4,3,5,4,5,3,5,3,4,5,5,2.9,3.5,3.7,3.4,4.2
3,20,English (native),Female,Right,NA,US,4,5,5,4,5,4,5,3,4,4,3,2,3,2,2,2,2,1,3,1,5,5,5,5,1,5,5,4,5,5,4,2,4,5,1,3,4,4,4,3,2,3,4,5,4,5,3,1,4,3,4.3,2.1,4.5,3.4,3.4
11,22,English (native),Female,Right,Test site,PH,1,5,3,3,4,1,2,2,3,3,4,3,3,3,4,3,4,2,3,4,1,4,3,3,2,5,2,4,4,4,5,2,5,3,4,3,5,2,4,4,4,5,4,5,4,5,5,3,4,5,2.7,3.3,3.2,3.7,4.4
3,17,English (native),Female,Right,Test site,US,2,5,3,3,2,4,2,3,3,1,4,3,4,3,1,3,3,2,4,2,1,5,5,5,5,4,4,5,5,3,4,3,4,5,1,3,4,3,1,3,4,5,5,4,3,4,4,4,4,3,2.8,2.9,4.2,3.1,4
3,17,English (native),Female,Right,NA,CA,3,5,5,5,3,5,3,4,3,3,1,1,5,3,1,3,1,3,1,4,5,5,5,3,5,5,5,5,5,3,1,1,5,1,1,1,5,1,5,3,3,5,5,5,3,5,3,4,3,5,3.9,2.3,4.6,2.4,4.1
13,19,English (native),Female,Left,Test site,US,4,4,3,4,3,4,4,4,4,3,5,5,5,2,5,5,5,5,5,5,4,3,2,2,4,2,3,3,2,3,1,1,3,1,1,1,2,3,1,4,4,4,4,4,4,4,4,4,4,4,3.7,4.7,2.8,1.8,4
3,16,English (native),Female,Right,Test site,US,2,4,5,2,5,5,2,2,5,3,2,1,4,5,3,2,5,4,4,4,5,5,5,4,5,3,5,4,4,4,5,2,4,4,1,5,5,5,5,4,3,4,5,5,4,5,3,3,5,4,3.5,3.4,4.4,4,4.1
3,16,English (native),Male,Right,Test site,US,3,3,5,4,4,4,4,4,5,4,2,1,1,4,2,1,4,3,2,3,5,5,5,5,5,5,4,5,4,4,4,3,4,4,3,4,3,4,4,4,3,5,5,4,4,5,5,3,4,5,4,2.3,4.7,3.7,4.3
3,17,English (native),Male,Right,Test site,US,2,1,3,1,2,4,1,1,3,1,3,2,3,4,3,2,3,3,2,2,5,4,4,4,4,5,4,4,4,3,3,3,4,4,2,4,4,3,2,3,5,4,3,3,5,3,4,5,5,5,1.9,2.7,4.1,3.2,4.2
1,18,Not English (native),Female,Right,Test site,PE,1,1,1,1,1,1,1,1,1,1,3,3,5,5,1,3,2,1,4,3,5,5,5,5,5,5,5,3,5,5,3,5,5,5,1,1,4,3,1,4,4,3,5,3,5,5,4,3,5,5,1,3,4.8,3.2,4.2
3,52,English (native),Male,Right,NA,CA,2,3,5,1,5,4,5,1,4,2,3,4,5,4,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,3,1,3,2,2,2,4,5,2,5,3,4,5,5,4,5,4,2,5,5,3.2,4.4,4.9,2.9,4.2
3,18,English (native),Male,Left,NA,US,2,3,4,3,2,4,1,2,3,2,3,2,4,2,2,1,1,1,1,1,5,2,5,3,3,2,2,3,2,5,5,5,5,5,2,4,5,5,5,4,4,5,4,5,5,5,5,3,2,5,2.6,1.8,3.2,4.5,4.3
6,30,Not English (native),Male,Right,Google,KE,1,5,5,5,5,5,5,3,5,2,1,1,1,1,3,1,4,1,3,3,5,5,2,5,5,5,5,3,5,5,3,3,5,5,5,3,5,3,5,4,5,5,5,5,5,5,5,3,5,5,4.1,1.9,4.5,4.1,4.8
1,16,English (native),Female,Right,Google,US,1,3,2,2,3,2,3,3,3,1,3,2,4,3,5,2,5,5,5,2,5,5,5,5,5,5,5,3,4,2,4,4,3,4,1,5,5,3,5,4,3,4,2,5,2,1,3,4,5,3,2.3,3.6,4.4,3.8,3.2
3,17,English (native),Female,Right,NA,US,1,2,2,2,4,5,1,2,1,1,4,3,4,5,1,1,4,4,1,4,4,5,2,5,5,3,5,5,4,3,4,4,5,5,2,2,5,4,2,4,5,5,4,5,4,4,5,5,5,5,2.1,3.1,4.1,3.7,4.7
3,32,English (native),Female,Right,Test site,US,3,5,2,3,4,5,2,2,4,3,5,4,5,5,4,3,4,2,4,4,4,5,5,4,3,3,4,2,2,3,1,1,3,2,1,1,3,4,3,2,5,5,5,5,3,5,5,4,5,5,3.3,4,3.5,2.1,4.7
11,37,English (native),Male,Right,Google,MY,3,3,2,3,3,4,2,4,4,1,4,4,4,4,4,3,4,4,4,4,4,2,2,2,2,2,2,2,3,2,4,4,3,2,4,3,3,3,4,4,5,4,5,4,5,4,4,5,5,5,2.9,3.9,2.3,3.4,4.6
3,44,Not English (native),Male,Right,Google,CH,3,5,4,4,5,4,5,3,3,4,4,2,3,3,3,3,3,3,4,3,2,4,4,4,2,4,2,2,4,5,3,3,2,2,1,2,2,2,2,2,4,4,5,5,4,5,4,4,4,4,4,3.1,3.3,2.1,4.3
3,30,English (native),Male,Left,Test site,US,4,3,2,4,4,4,3,3,4,2,4,5,4,4,4,4,3,4,4,3,5,4,5,4,4,4,4,2,4,2,4,5,5,4,4,5,5,4,4,4,3,2,4,4,4,4,4,3,4,4,3.3,3.9,3.8,4.4,3.6
13,18,Not English (native),Female,Right,Test site,US,4,5,5,4,5,5,5,4,5,5,4,2,5,5,1,2,1,1,2,1,5,5,3,4,5,4,5,4,4,3,3,2,4,4,2,2,4,2,2,3,4,4,5,3,3,5,3,4,3,4,4.7,2.4,4.2,2.8,3.8
13,27,English (native),Female,Right,Google,US,3,3,3,3,3,5,4,3,2,2,5,3,5,4,4,4,2,2,4,2,2,4,4,4,4,4,5,4,4,4,4,2,4,3,3,4,5,5,4,5,4,2,4,3,4,4,4,4,5,4,3.1,3.5,3.9,3.9,3.8
11,15,English (native),Male,Right,Test site,MY,5,5,4,3,2,4,4,4,5,1,2,1,4,1,4,5,4,3,4,1,3,4,2,4,3,4,4,4,3,4,4,2,3,3,4,2,2,4,4,5,4,2,4,1,3,4,5,5,5,4,3.7,2.9,3.5,3.3,3.7
11,16,Not English (native),Female,Right,Google,MY,1,1,3,1,2,1,1,1,2,1,4,1,5,4,2,2,3,3,1,3,4,5,5,5,3,5,2,3,3,3,3,1,5,5,3,1,4,3,3,3,5,3,3,3,4,4,4,2,4,3,1.4,2.8,3.8,3.1,3.5
1,19,English (native),Female,Right,Test site,US,1,4,2,3,3,3,2,2,3,2,5,4,5,4,4,4,4,4,4,3,5,3,3,5,3,3,3,4,5,4,4,4,5,3,2,4,4,2,4,3,3,2,2,2,2,2,4,3,4,3,2.5,4.1,3.8,3.5,2.7
13,29,Not English (native),Male,Right,Google,BZ,3,4,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1,4,3,4,3,3,3,3,4,3,5,3,5,5,5,3,5,3,3,2,2,3,5,3,5,5,3,3,4,4,3,3.1,3.1,3.9,3.7
11,16,Not English (native),Female,Right,NA,AP,3,5,5,4,3,5,2,3,5,2,5,4,4,4,2,2,5,4,3,3,3,2,3,3,4,3,3,3,3,3,4,3,4,4,3,2,4,4,3,4,2,3,4,3,4,5,4,3,3,4,3.7,3.6,3,3.5,3.5
13,20,English (native),Male,Right,Test site,US,3,1,2,2,2,2,2,2,2,1,4,3,4,2,2,2,2,2,4,2,1,4,4,1,2,2,2,4,1,2,2,4,4,5,3,4,4,4,4,4,3,4,2,4,4,4,4,2,2,4,1.9,2.7,2.3,3.8,3.3
3,27,English (native),Female,Right,Test site,US,2,4,4,4,4,5,2,4,5,2,4,4,5,4,2,5,5,5,3,3,5,5,5,5,5,5,5,5,5,4,4,3,4,5,4,4,5,5,5,4,5,5,5,4,4,5,5,4,3,4,3.6,4,4.9,4.3,4.4
4,23,Not English (native),Male,Right,Test site,IN,3,2,4,2,4,4,4,3,4,2,3,2,4,3,3,3,4,3,2,2,2,4,3,4,4,4,4,4,4,4,4,4,4,3,2,3,4,4,3,2,4,4,4,4,4,5,4,4,4,4,3.2,2.9,3.7,3.3,4.1
13,23,Not English (native),Male,Right,Test site,IN,5,2,3,3,5,4,4,4,2,4,1,4,3,2,2,1,3,1,2,3,2,1,5,4,3,4,4,4,4,4,5,5,5,2,2,5,3,5,4,4,3,3,5,2,4,4,5,2,2,4,3.6,2.2,3.5,4,3.4
3,13,English (native),Male,Right,Test site,CA,1,5,3,5,1,5,1,5,5,5,5,5,5,3,5,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,5,5,1,3,4,5,5,5,1,5,5,5,5,5,5,3.6,4.5,1,3.5,4.6
4,18,Not English (native),Male,Right,Test site,IN,3,3,3,2,4,3,3,2,4,2,4,4,5,3,4,4,3,4,5,3,1,4,3,5,5,5,3,3,4,3,3,2,4,3,2,2,1,3,1,4,3,4,3,3,4,3,3,3,5,3,2.9,3.9,3.6,2.5,3.4
3,17,English (native),Female,Right,Test site,US,1,2,3,1,2,1,1,1,1,1,5,5,5,5,3,3,4,5,4,5,4,4,5,4,3,3,4,3,3,3,3,5,4,2,1,3,4,2,3,4,4,3,5,1,1,5,3,2,3,1,1.4,4.4,3.6,3.1,2.8
4,37,Not English (native),Male,Right,Google,IN,3,2,3,2,3,3,4,1,5,2,3,3,3,3,3,3,4,2,2,3,1,5,3,5,2,4,4,5,5,4,5,1,3,3,4,3,1,3,2,4,3,3,3,3,3,3,3,1,3,3,2.8,2.9,3.8,2.9,2.8
3,19,English (native),Male,Right,NA,US,3,2,3,2,5,5,1,4,5,3,5,5,5,5,1,1,5,4,1,4,5,4,5,5,5,5,5,4,4,4,1,5,5,5,1,1,5,3,1,2,4,5,5,5,3,5,2,4,5,4,3.3,3.6,4.6,2.9,4.2
3,20,English (native),Male,Right,NA,AU,2,3,3,1,1,2,2,1,1,2,4,4,5,5,3,3,4,3,3,5,4,4,3,4,5,3,4,4,4,3,3,5,4,4,4,4,5,5,2,3,4,5,4,5,5,2,5,4,4,4,1.8,3.9,3.8,3.9,4.2
11,48,Not English (native),Male,Right,Test site,JP,1,2,2,2,3,3,2,3,5,2,4,3,4,5,2,2,2,2,3,4,4,3,5,4,4,4,3,3,4,3,4,2,5,2,1,2,4,5,4,4,3,4,2,4,3,3,4,3,4,3,2.5,3.1,3.7,3.3,3.3
12,19,English (native),Female,Right,Test site,SE,5,5,5,3,5,5,5,5,5,4,5,1,1,1,3,2,4,1,2,1,1,5,5,5,3,5,5,4,4,5,5,1,5,4,5,2,5,5,4,5,5,3,5,2,5,5,5,2,2,5,4.7,2.1,4.2,4.1,3.9
13,27,English (native),Female,Right,Test site,US,1,1,2,1,2,3,1,1,1,1,3,2,4,4,2,1,2,1,4,4,3,2,5,3,1,3,2,3,2,3,5,3,4,4,3,3,5,5,4,3,3,4,5,4,3,5,4,3,5,4,1.4,2.7,2.7,3.9,4
11,24,English (native),Female,Right,Test site,SG,3,5,5,4,2,5,2,2,5,1,3,1,4,2,2,2,2,1,4,1,5,5,4,5,5,5,5,5,5,5,3,1,4,2,1,1,4,5,3,4,3,2,4,5,4,5,5,2,5,4,3.4,2.2,4.9,2.8,3.9
3,54,English (native),Male,Right,Google,US,2,1,2,1,2,1,1,2,1,1,2,3,4,3,3,2,3,3,5,2,1,5,2,2,1,2,1,2,1,2,4,1,4,3,5,3,5,5,4,5,5,2,2,2,4,3,4,5,2,4,1.4,3,1.9,3.9,3.3
13,23,Not English (native),Male,Right,Test site,GH,3,4,3,3,4,3,3,1,3,3,3,1,2,2,2,2,4,1,3,1,4,4,5,3,3,3,4,5,4,5,4,5,5,5,3,5,5,4,2,5,3,5,5,5,4,5,4,1,5,4,3,2.1,4,4.3,4.1
1,33,English (native),Male,Right,Google,IN,4,1,5,4,3,3,3,4,2,3,4,2,4,2,2,2,4,4,4,4,5,5,5,5,4,5,4,4,4,4,5,1,5,2,4,2,3,4,4,5,3,2,4,4,4,4,4,2,4,4,3.2,3.2,4.5,3.5,3.5
3,23,English (native),Female,Right,Google,GB,4,5,4,4,5,4,4,3,3,5,4,4,4,4,3,4,4,4,2,4,4,5,5,5,5,5,5,5,5,5,2,2,2,4,2,2,2,4,2,3,5,5,5,4,5,5,5,5,2,5,4.1,3.7,4.9,2.5,4.6
